Draft_Yr,Pk,Tm,Player,College,seasons,Field_Goal_Percentage ,3points_Field_Goal_Percentage ,Free_Throw_Percentage,Minutes_Played_Per_Game,Points_Per_Game ,Total_Rebounds_per_Game ,Assist_Per_Game ,WS,WS/48,BPM,VORP
2008,30,BOS,J.R. Giddens,University of New Mexico,2,0.476,0,0.565,6.5,1.9,1.4,0.3,0.1,0.027,-4.6,-0.2
2008,31,MIN,Nikola Pekovic,,6,0.518,,0.76,24.9,12.6,6.7,0.7,18.8,0.134,-0.8,2
2008,32,SEA,Walter Sharpe,University of Alabama at Birmingham,1,0.364,0,0,2.5,1,0.4,0,-0.1,-0.131,-16.5,-0.1
2008,33,POR,Joey Dorsey,University of Memphis,4,0.534,0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-1.3,0.3
2008,34,MIN,Mario Chalmers,University of Kansas,9,0.417,0.351,0.793,26.7,8.9,2.5,3.7,32.3,0.09,0.3,9.8
2008,35,LAC,DeAndre Jordan,Texas A&M University,11,0.67,0.091,0.466,28.2,9.6,10.9,0.9,83.4,0.173,2.2,24.4
2008,36,POR,Omer Asik,,8,0.528,0,0.551,19.6,5.3,7.1,0.6,20.9,0.109,-1.5,1.1
2008,37,MIL,Luc Mbah a Moute,"University of California, Los Angeles",11,0.454,0.335,0.66,23.3,6.4,4.1,0.9,26,0.078,-0.8,4.9
2008,38,CHA,Kyle Weaver,Washington State University,3,0.441,0.353,0.736,18.9,5,2.2,1.6,1.5,0.051,-1.3,0.3
2008,39,CHI,Sonny Weems,University of Arkansas,4,0.465,0.283,0.702,18.2,6.5,2.2,1.4,0,0.001,-4.2,-1.9
2008,40,NJN,Chris Douglas-Roberts,University of Memphis,6,0.439,0.329,0.831,19.7,7.1,2.1,1.1,5.4,0.059,-2.9,-1
2008,41,IND,Nathan Jawai,,2,0.435,0,0.684,9.6,2.8,2.4,0.5,0.2,0.02,-4,-0.2
2008,42,SAC,Sean Singletary,University of Virginia,1,0.365,0.4,0.857,8.2,2.4,0.9,0.8,0,0.006,-4.9,-0.2
2008,43,SAC,Patrick Ewing,Georgetown University,1,0,0,0.75,2.7,0.4,0.3,0.3,-0.1,-0.158,-9.3,0
2008,45,SAS,Goran Dragic,,11,0.466,0.363,0.762,28,13.7,3.1,4.8,51,0.115,1.1,16.7
2008,47,WAS,Bill Walker,Kansas State University,5,0.446,0.369,0.76,16.7,6,2.2,0.8,5,0.079,-1.3,0.5
2008,48,PHO,Malik Hairston,University of Oregon,2,0.512,0.167,0.514,7.6,2.4,1.2,0.5,0.8,0.086,-1.9,0
2008,52,MIA,Darnell Jackson,University of Kansas,3,0.449,0.235,0.644,7.5,2.2,1.5,0.2,1.3,0.059,-4.9,-0.7
2008,55,POR,Mike Taylor,Iowa State University,1,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.5,-0.7
2008,56,SEA,Sasha Kaun,University of Kansas,1,0.529,,0.455,3.8,0.9,1,0.1,0.2,0.096,-0.8,0
2008,58,LAL,Joe Crawford,University of Kentucky,1,0.3,0.25,1,11.5,4.5,2,0.5,0,0.037,-5.6,0
2008,60,BOS,Semih Erden,,2,0.546,,0.594,13.4,3.8,2.8,0.4,1.8,0.094,-2,0
2009,1,LAC,Blake Griffin,University of Oklahoma,9,0.502,0.342,0.692,35,21.9,9,4.5,75.3,0.171,4,32.3
2009,2,MEM,Hasheem Thabeet,University of Connecticut,5,0.567,,0.578,10.5,2.2,2.7,0.1,4.8,0.099,-1.4,0.4
2009,3,OKC,James Harden,Arizona State University,10,0.443,0.365,0.857,34.1,24.3,5.2,6.2,121.9,0.224,7.1,59.9
2009,4,SAC,Tyreke Evans,University of Memphis,10,0.44,0.323,0.757,30.7,15.7,4.6,4.8,28.4,0.075,0.7,12.6
2009,5,MIN,Ricky Rubio,,8,0.388,0.322,0.838,30.9,11.1,4.2,7.7,32.2,0.101,1.2,12.3
2009,6,MIN,Jonny Flynn,Syracuse University,3,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4.9,-2.7
2009,7,GSW,Stephen Curry,Davidson College,10,0.477,0.436,0.905,34.4,23.5,4.5,6.6,102.9,0.207,6.5,51.1
2009,8,NYK,Jordan Hill,University of Arizona,8,0.497,0.136,0.699,18.8,7.9,5.8,0.8,16.4,0.102,-2,0
2009,9,TOR,DeMar DeRozan,University of Southern California,10,0.451,0.283,0.828,34.1,19.9,4.3,3.4,60.3,0.113,-0.5,10
2009,10,MIL,Brandon Jennings,,9,0.387,0.345,0.796,30.3,14.1,3,5.7,29.9,0.085,0.4,10.4
2009,11,NJN,Terrence Williams,University of Louisville,4,0.412,0.317,0.659,19.1,7.1,3.6,2.4,-0.2,-0.004,-3.8,-1.4
2009,12,CHA,Gerald Henderson,Duke University,8,0.44,0.327,0.793,25.9,11.2,3.2,1.9,18.3,0.063,-2.2,-0.9
2009,13,IND,Tyler Hansbrough,University of North Carolina,7,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1
2009,14,PHO,Earl Clark,University of Louisville,6,0.403,0.328,0.664,13.9,4.4,3,0.5,2.9,0.038,-3.6,-1.5
2009,15,DET,Austin Daye,Gonzaga University,6,0.402,0.351,0.778,14.1,5.2,2.6,0.7,4.5,0.053,-2.6,-0.6
2009,16,CHI,James Johnson,Wake Forest University,10,0.477,0.305,0.695,20.7,7.9,3.6,2.1,23.5,0.09,1.1,9.7
2009,17,PHI,Jrue Holiday,"University of California, Los Angeles",10,0.452,0.355,0.784,33.1,15.6,3.8,6.4,39.1,0.087,1.3,18
2009,18,MIN,Ty Lawson,University of North Carolina,8,0.46,0.359,0.77,29.2,12.7,2.7,6,42.1,0.126,0.7,10.9
2009,19,ATL,Jeff Teague,Wake Forest University,10,0.445,0.356,0.842,27.7,12.7,2.5,5.8,48.3,0.117,0,10
2009,20,UTA,Eric Maynor,Virginia Commonwealth University,5,0.392,0.35,0.721,14.6,4.3,1.3,2.8,3.3,0.041,-4.7,-2.7
2009,21,NOH,Darren Collison,"University of California, Los Angeles",10,0.471,0.394,0.853,29.4,12.5,2.7,5,49.9,0.115,0.1,11.1
2009,22,POR,Victor Claver,,3,0.398,0.293,0.585,13.4,3.2,2.2,0.7,0.2,0.011,-3.3,-0.4
2009,23,SAC,Omri Casspi,,10,0.454,0.368,0.678,20.3,7.9,4,1.1,19.6,0.078,-1.5,1.6
2009,24,DAL,Byron Mullens,Ohio State University,5,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3
2009,25,OKC,Rodrigue Beaubois,,4,0.439,0.325,0.81,15.9,7.1,1.9,2.1,4.8,0.079,-0.1,1.4
2009,26,CHI,Taj Gibson,University of Southern California,10,0.512,0.212,0.709,25.9,9.8,6.4,1,49.8,0.125,0.1,10
2009,27,MEM,DeMarre Carroll,University of Missouri,10,0.43,0.36,0.743,24.2,9.1,4.3,1.3,29.3,0.105,0.7,9.1
2009,28,MIN,Wayne Ellington,University of North Carolina,10,0.41,0.379,0.846,21.3,8.2,2.2,1.1,17.8,0.062,-2,-0.1
2009,29,LAL,Toney Douglas,Florida State University,8,0.404,0.354,0.824,19.1,7.6,2.2,2.3,12.1,0.077,-0.6,2.6
2009,30,CLE,Christian Eyenga,,2,0.411,0.277,0.611,20.6,6.3,2.7,0.8,-0.4,-0.02,-4,-0.5
2009,31,SAC,Jeff Pendergraph,Arizona State University,6,0.553,0.4,0.776,9.8,2.9,2.7,0.4,6.3,0.131,-1.4,0.4
2009,32,WAS,Jermaine Taylor,University of Central Florida,2,0.441,0.284,0.73,12.1,5.4,1.7,0.7,0.2,0.014,-4.6,-0.5
2009,33,POR,Dante Cunningham,Villanova University,10,0.469,0.345,0.649,20.8,5.8,3.7,0.7,24.9,0.08,-1,3.7
2009,35,DET,DaJuan Summers,Georgetown University,4,0.384,0.367,0.642,9.9,3.3,1,0.3,-0.1,-0.008,-6.4,-0.9
2009,36,MEM,Sam Young,University of Pittsburgh,4,0.442,0.28,0.742,15.9,5.8,2.3,0.7,5.2,0.063,-2.9,-0.9
2009,37,SAS,DeJuan Blair,University of Pittsburgh,7,0.524,0,0.608,16.6,6.8,5.1,0.8,19,0.129,0.4,4.2
2009,38,POR,Jon Brockman,University of Washington,3,0.488,0,0.618,10.5,2.1,3.1,0.3,3.7,0.113,-2.1,0
2009,39,DET,Jonas Jerebko,,9,0.457,0.363,0.77,17.8,6.2,4,0.8,25.8,0.109,-0.8,3.3
2009,40,CHA,Derrick Brown,Xavier University,3,0.515,0.317,0.637,14.9,5.2,2.4,0.7,4.5,0.085,-1.6,0.2
2009,41,MIL,Jodie Meeks,University of Kentucky,10,0.42,0.373,0.879,22.5,9.3,2.1,1.1,24.3,0.096,-0.6,4.2
2009,42,LAL,Patrick Beverley,University of Arkansas,7,0.412,0.38,0.77,28.3,9,4.3,3.5,24.8,0.11,1.9,10.6
2009,43,MIA,Marcus Thornton,Louisiana State University,8,0.425,0.358,0.83,23.4,11.9,2.8,1.4,20,0.085,-0.8,3.4
2009,44,DET,Chase Budinger,University of Arizona,7,0.43,0.352,0.797,19.7,7.9,3,1.2,13.9,0.083,-1.4,1.2
2009,45,MIN,Nick Calathes,University of Florida,2,0.441,0.288,0.581,15.6,4.6,1.9,2.7,2.6,0.063,-0.7,0.6
2009,46,CLE,Danny Green,University of North Carolina,10,0.424,0.404,0.817,25.4,9,3.5,1.6,39.2,0.119,3,19.9
2009,48,PHO,Taylor Griffin,University of Oklahoma,1,0.4,0,0.5,4,1.3,0.3,0.1,0,-0.039,-7.3,0
2009,52,IND,A.J. Price,University of Connecticut,6,0.38,0.316,0.742,15.1,5.8,1.4,2.2,4.7,0.058,-2.4,-0.4
2009,53,SAS,Nando De Colo,,2,0.429,0.363,0.835,11.9,3.8,1.8,1.7,2.4,0.081,-0.8,0.4
2009,55,POR,Patrick Mills,Saint Mary's College of California,10,0.431,0.391,0.849,19,8.4,1.7,2.4,27.5,0.115,0.4,7.1
2009,58,BOS,Lester Hudson,University of Tennessee at Martin,4,0.375,0.277,0.806,10.4,4.7,1.4,1.2,0.2,0.016,-2.7,-0.1
2010,1,WAS,John Wall,University of Kentucky,9,0.433,0.324,0.781,35.9,19,4.3,9.2,44.3,0.104,2.3,22.1
2010,2,PHI,Evan Turner,Ohio State University,9,0.435,0.296,0.781,27.2,9.9,4.7,3.5,20.5,0.053,-2,0.1
2010,3,NJN,Derrick Favors,Georgia Institute of Technology,9,0.525,0.21,0.664,25.7,11.6,7.2,1.1,49.5,0.146,1.4,14.1
2010,4,MIN,Wesley Johnson,Syracuse University,9,0.404,0.337,0.741,22.1,7,3.2,1.1,10.7,0.038,-1.2,2.9
2010,5,SAC,DeMarcus Cousins,University of Kentucky,9,0.461,0.332,0.737,32,21.2,10.9,3.2,44.1,0.117,2.9,22.5
2010,6,GSW,Ekpe Udoh,Baylor University,7,0.453,0,0.718,14.8,3.5,2.9,0.7,10.4,0.088,0.2,3.2
2010,7,DET,Greg Monroe,Georgetown University,9,0.514,0.059,0.704,27.7,13.2,8.3,2.1,49.7,0.136,1.9,17.2
2010,8,LAC,Al-Farouq Aminu,Wake Forest University,9,0.423,0.337,0.747,25.2,7.7,6.1,1.2,27.4,0.078,0,8.5
2010,9,UTA,Gordon Hayward,Butler University,9,0.446,0.364,0.821,30.6,15.1,4.2,3.4,47.9,0.128,1.9,17.5
2010,10,IND,Paul George,"California State University, Fresno",9,0.433,0.378,0.844,33.8,19.8,6.4,3.3,65.2,0.153,3.8,29.9
2010,11,NOH,Cole Aldrich,University of Kansas,8,0.527,,0.738,10,3.1,3.3,0.5,9.6,0.135,1,2.6
2010,12,MEM,Xavier Henry,University of Kansas,5,0.406,0.325,0.635,15.7,5.7,1.9,0.6,0.8,0.013,-5.1,-2.3
2010,13,TOR,Ed Davis,University of North Carolina,9,0.569,0,0.584,20.2,6.5,6.8,0.8,41.3,0.153,0.9,9.5
2010,14,HOU,Patrick Patterson,University of Kentucky,9,0.45,0.367,0.749,21.8,6.9,4.1,1.1,28.7,0.102,0.3,7.7
2010,15,MIL,Larry Sanders,Virginia Commonwealth University,6,0.48,0,0.553,19.5,6.4,5.7,0.7,10.3,0.107,0.6,3
2010,16,MIN,Luke Babbitt,"University of Nevada, Reno",8,0.408,0.402,0.747,14,4.8,2.2,0.6,7.2,0.065,-2.8,-1
2010,17,CHI,Kevin Seraphin,,7,0.489,0,0.715,15.2,5.9,3.5,0.6,5.9,0.044,-3.9,-3.1
2010,18,OKC,Eric Bledsoe,University of Kentucky,9,0.455,0.336,0.794,27.9,14.1,3.9,4.8,37,0.112,2.2,16.8
2010,19,BOS,Avery Bradley,University of Texas at Austin,9,0.436,0.364,0.778,28.7,12,3,1.8,14.6,0.047,-1.8,0.6
2010,20,SAS,James Anderson,Oklahoma State University,5,0.411,0.321,0.755,17.5,5.8,2.3,1.2,3.3,0.037,-2.8,-0.9
2010,21,OKC,Craig Brackins,Iowa State University,2,0.265,0.214,0.5,7.1,1.8,1.1,0.5,-0.2,-0.089,-9.1,-0.2
2010,22,POR,Elliot Williams,University of Memphis,4,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2
2010,23,MIN,Trevor Booker,Clemson University,8,0.515,0.305,0.636,20.4,6.9,5.5,1.1,26.2,0.116,0.2,6
2010,24,ATL,Damion James,University of Texas at Austin,4,0.415,0,0.667,16,3.8,3.4,0.7,0,-0.001,-4.3,-0.4
2010,25,MEM,Dominique Jones,University of South Florida,3,0.366,0.095,0.729,9.3,3.1,1.4,1.8,0.3,0.017,-3.6,-0.3
2010,26,OKC,Quincy Pondexter,University of Washington,7,0.423,0.356,0.746,15.6,4.5,1.8,0.7,9.7,0.084,-1.2,1.1
2010,27,NJN,Jordan Crawford,Xavier University,6,0.411,0.317,0.826,24.4,12.2,2.5,3.1,6.3,0.044,-2.1,-0.2
2010,28,MEM,Greivis Vasquez,University of Maryland,7,0.418,0.349,0.817,23.7,9,2.5,4.8,12.6,0.064,-1.5,1.1
2010,29,ORL,Daniel Orton,University of Kentucky,3,0.485,0,0.597,10.6,2.8,2.5,0.5,1,0.093,-1.7,0
2010,30,WAS,Lazar Hayward,Marquette University,3,0.347,0.269,0.767,8.2,2.9,1.3,0.5,0.2,0.02,-4.6,-0.4
2010,31,NJN,Tibor Pleiss,,1,0.44,0,1,6.8,2,1.3,0.2,-0.1,-0.041,-8.1,-0.1
2010,32,MIA,Dexter Pittman,University of Texas at Austin,4,0.45,,0.545,6.9,2.3,1.8,0.2,0.5,0.068,-6,-0.4
2010,33,SAC,Hassan Whiteside,Marshall University,7,0.574,0.222,0.593,26,13.4,11.4,0.6,36.8,0.198,0.4,5.5
2010,34,POR,Armon Johnson,"University of Nevada, Reno",2,0.458,0.4,0.679,8.5,3.3,1,1.2,-0.1,-0.015,-6.2,-0.4
2010,35,WAS,Nemanja Bjelica,,4,0.46,0.381,0.755,20.2,7.1,4.4,1.5,10.7,0.095,0.6,3.6
2010,37,MIL,Darington Hobson,University of New Mexico,1,0.154,0,,7.8,0.8,0.6,1.2,-0.2,-0.225,-14.1,-0.1
2010,38,NYK,Andy Rautins,Syracuse University,1,0.429,0.25,0.5,4.8,1.6,0.2,0.6,-0.2,-0.314,-16,-0.1
2010,39,NYK,Landry Fields,Stanford University,5,0.473,0.332,0.666,23.6,6.8,4.3,1.6,10.5,0.084,-0.1,2.8
2010,40,IND,Lance Stephenson,University of Cincinnati,9,0.444,0.315,0.685,23.4,8.6,4.2,2.9,16.7,0.068,-0.8,3.5
2010,41,MIA,Jarvis Varnado,Mississippi State University,2,0.582,,0.518,10.7,2.9,1.9,0.4,0.7,0.089,-1.9,0
2010,43,LAL,Devin Ebanks,West Virginia University,3,0.385,0.222,0.722,11.3,3.6,1.9,0.4,0.5,0.035,-4.7,-0.5
2010,44,MIL,Jerome Jordan,University of Tulsa,2,0.528,,0.852,7.6,2.8,2,0.3,1.7,0.168,0,0.2
2010,46,PHO,Gani Lawal,Georgia Institute of Technology,1,,,,2,0,0,0,0,-0.009,-4.9,0
2010,50,DAL,Solomon Alabi,Florida State University,2,0.314,,0.7,7,1.5,2.3,0.2,0,0.01,-5.4,-0.2
2010,52,BOS,Luke Harangody,University of Notre Dame,2,0.376,0.241,0.737,12.4,3.6,2.8,0.5,0.9,0.048,-3.3,-0.3
2010,53,ATL,Pape Sy,,1,0.333,0,1,7,2.3,1,0.7,0,-0.047,-6,0
2010,54,LAC,Willie Warren,University of Oklahoma,1,0.371,0.333,0.75,7.1,1.9,0.6,1.4,0.2,0.065,-4.5,-0.1
2010,55,UTA,Jeremy Evans,Western Kentucky University,7,0.569,0.231,0.687,10.5,3.5,2.6,0.4,8.2,0.15,1,2
2010,56,MIN,Hamady N'Diaye,Rutgers University,3,0.467,,0.462,4.8,0.6,0.8,0.1,0,0.013,-4.9,-0.1
2010,57,IND,Ryan Reid,Florida State University,1,0.8,,,3.4,1.6,0.4,0,0.1,0.142,-5.5,0
2010,58,LAL,Derrick Caracter,University of Texas at El Paso,1,0.485,,0.739,5.2,2,1,0.2,0.3,0.057,-4.9,-0.2
2011,1,CLE,Kyrie Irving,Duke University,8,0.465,0.39,0.875,33.8,22.2,3.6,5.7,58.4,0.163,3.7,24.9
2011,2,MIN,Derrick Williams,University of Arizona,7,0.434,0.3,0.71,20.7,8.9,4,0.7,14.1,0.076,-3.2,-2.6
2011,3,UTA,Enes Kanter,,8,0.541,0.294,0.78,22.2,11.9,7.6,0.8,39.6,0.147,-1.3,2.1
2011,4,CLE,Tristan Thompson,University of Texas at Austin,8,0.519,0,0.61,27.8,9.2,8.6,0.9,40,0.123,-0.6,5.5
2011,5,TOR,Jonas Valanciunas,,7,0.558,0.357,0.786,25.2,12.1,8.5,0.8,45.3,0.177,0,6.1
2011,6,WAS,Jan Vesely,,3,0.521,0,0.408,15.2,3.6,3.5,0.6,4,0.078,-0.6,0.9
2011,7,SAC,Bismack Biyombo,,8,0.517,0,0.571,20.3,4.9,6.3,0.5,22.9,0.093,-2,0.1
2011,8,DET,Brandon Knight,University of Kentucky,7,0.413,0.354,0.812,30.1,14.5,3.2,4,11.6,0.044,-1.5,1.7
2011,9,CHA,Kemba Walker,University of Connecticut,8,0.418,0.357,0.835,34.1,19.8,3.8,5.5,48.5,0.113,2.5,23.2
2011,10,MIL,Jimmer Fredette,Brigham Young University,6,0.409,0.372,0.879,13.3,6,1,1.4,2.2,0.033,-4.2,-1.8
2011,11,GSW,Klay Thompson,Washington State University,8,0.459,0.419,0.848,33.1,19.5,3.5,2.3,46.8,0.11,0.2,11.3
2011,12,UTA,Alec Burks,University of Colorado,8,0.423,0.355,0.771,21.1,9.5,3,1.7,13,0.069,-2.2,-0.5
2011,13,PHO,Markieff Morris,University of Kansas,8,0.449,0.338,0.778,26,11.6,5.5,1.7,23.7,0.076,-0.8,4.5
2011,14,HOU,Marcus Morris,University of Kansas,8,0.431,0.36,0.747,26.5,11.5,4.6,1.5,26.8,0.089,-0.6,4.9
2011,15,IND,Kawhi Leonard,San Diego State University,8,0.495,0.383,0.848,30.8,17.7,6.3,2.4,65.8,0.219,6.1,29.4
2011,16,PHI,Nikola Vucevic,University of Southern California,8,0.502,0.332,0.741,30,15.7,10.1,2.4,41.7,0.124,1.7,15.2
2011,17,NYK,Iman Shumpert,Georgia Institute of Technology,8,0.393,0.34,0.766,25.2,7.3,3.4,1.9,12.9,0.055,-0.5,4.2
2011,18,WAS,Chris Singleton,Florida State University,3,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-2.3,-0.2
2011,19,CHA,Tobias Harris,University of Tennessee,8,0.471,0.364,0.822,30.4,15.4,6,1.9,39.4,0.114,0.1,9
2011,20,MIN,Donatas Motiejunas,,6,0.469,0.3,0.597,18.2,7.3,3.8,1.1,7.1,0.075,-2,0
2011,21,POR,Nolan Smith,Duke University,2,0.371,0.26,0.714,9.9,3.3,1,1.2,-0.8,-0.047,-6.5,-0.9
2011,22,DEN,Kenneth Faried,Morehead State University,8,0.546,0.222,0.654,24.5,11.4,8.1,1,38.8,0.159,1.1,9.3
2011,23,HOU,Nikola Mirotic,,5,0.423,0.359,0.808,24.2,12.3,5.9,1.3,20.8,0.129,0.7,5.3
2011,24,OKC,Reggie Jackson,Boston College,8,0.429,0.333,0.859,25.2,12.9,3,4.4,28.2,0.101,-0.1,6.6
2011,25,BOS,MarShon Brooks,Providence College,5,0.447,0.345,0.751,17.3,8,2.1,1.4,3.3,0.046,-2.5,-0.4
2011,26,DAL,Jordan Hamilton,University of Texas at Austin,5,0.408,0.357,0.67,13.9,5.9,2.8,0.8,3,0.069,-1.5,0.3
2011,27,NJN,JaJuan Johnson,Purdue University,1,0.446,,0.667,8.3,3.2,1.6,0.2,0.2,0.032,-6.3,-0.3
2011,28,CHI,Norris Cole,Cleveland State University,6,0.407,0.324,0.743,22.3,7,2,2.7,3,0.018,-4,-4
2011,29,SAS,Cory Joseph,University of Texas at Austin,8,0.444,0.327,0.761,21.5,6.9,2.6,2.8,21.8,0.092,-0.6,3.9
2011,30,CHI,Jimmy Butler,Marquette University,8,0.454,0.341,0.835,32.9,16.7,4.9,3.5,66.1,0.184,4,26
2011,31,MIA,Bojan Bogdanovic,,5,0.463,0.389,0.846,27.8,13.3,3.4,1.4,18.4,0.08,-1.7,1
2011,32,CLE,Justin Harper,University of Richmond,3,0.34,0.276,0.333,6.8,2,0.8,0.2,-0.3,-0.093,-8.4,-0.2
2011,33,DET,Kyle Singler,Duke University,6,0.418,0.362,0.786,21.9,6.5,2.9,0.8,10,0.062,-1.6,0.7
2011,34,WAS,Shelvin Mack,Butler University,8,0.423,0.33,0.731,18.4,6.6,2,3.1,10.3,0.059,-2.7,-1.5
2011,35,SAC,Tyler Honeycutt,"University of California, Los Angeles",2,0.314,0.2,0.714,5,1.2,1,0.4,-0.1,-0.049,-6.4,-0.1
2011,36,NJN,Jordan Williams,University of Maryland,1,0.507,,0.652,14.8,4.6,3.6,0.3,1.3,0.101,-3.1,-0.2
2011,37,LAC,Trey Thompkins,University of Georgia,1,0.393,0.308,0.714,5,2.4,1,0.1,0,0.004,-8.9,-0.2
2011,38,HOU,Chandler Parsons,University of Florida,8,0.462,0.373,0.713,30.3,12.8,4.5,2.8,29,0.106,1.6,12
2011,39,CHA,Jeremy Tyler,,3,0.45,0,0.557,9.9,3.6,2.6,0.2,0.3,0.014,-6.6,-1.2
2011,40,MIL,Jon Leuer,University of Wisconsin,8,0.484,0.328,0.767,15.8,6.4,3.8,0.8,13.2,0.107,-1.4,0.9
2011,41,LAL,Darius Morris,University of Michigan,4,0.384,0.322,0.63,11.1,3.3,1,1.4,-0.3,-0.01,-5.6,-1.3
2011,42,IND,Davis Bertans,,3,0.444,0.404,0.846,16,6.2,2.3,1,9.3,0.127,1.3,2.9
2011,43,CHI,Malcolm Lee,"University of California, Los Angeles",3,0.382,0.294,0.703,14.8,3.9,1.8,1.4,0.4,0.04,-2,0
2011,44,GSW,Charles Jenkins,Hofstra University,2,0.434,0.182,0.754,12.1,3.7,0.9,1.9,0.5,0.017,-5.9,-1.3
2011,45,NOH,Josh Harrellson,University of Kentucky,3,0.438,0.347,0.629,11.8,3.5,3,0.3,2.1,0.116,-0.7,0.3
2011,46,LAL,Andrew Goudelock,College of Charleston,3,0.393,0.345,0.875,9.7,4,0.7,0.5,0,0.003,-6.5,-0.5
2011,47,LAC,Travis Leslie,University of Georgia,1,0.357,,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.2,0
2011,48,ATL,Keith Benson,Oakland University,1,0,,,3,0,1,0,0,-0.005,-10.4,0
2011,49,MEM,Josh Selby,University of Kansas,2,0.33,0.143,0.72,7.8,2.2,0.5,0.9,-0.7,-0.113,-10.1,-0.6
2011,50,PHI,Lavoy Allen,Temple University,6,0.471,0.133,0.682,17.8,4.8,4.8,1,13.8,0.096,-1.2,1.3
2011,52,DET,Vernon Macklin,University of Florida,1,0.543,,0.571,5.9,2,1.5,0.2,0.5,0.161,-0.6,0
2011,53,ORL,DeAndre Liggins,University of Kentucky,5,0.402,0.352,0.549,10.8,2,1.4,0.7,1.6,0.04,-2,0
2011,55,BOS,E'Twaun Moore,Purdue University,8,0.458,0.392,0.744,21.7,8,2,1.8,13.5,0.058,-1.8,0.7
2011,60,SAC,Isaiah Thomas,University of Washington,8,0.437,0.36,0.874,29.4,18.6,2.5,5.1,45.3,0.152,1.9,13.9
2012,1,NOH,Anthony Davis,University of Kentucky,7,0.517,0.314,0.795,34.6,23.7,10.5,2.1,72,0.214,4.8,27.6
2012,2,CHA,Michael Kidd-Gilchrist,University of Kentucky,7,0.477,0.277,0.714,25.4,8.8,5.6,1.2,21.2,0.095,-1.1,2.4
2012,3,WAS,Bradley Beal,University of Florida,7,0.452,0.384,0.798,34.4,19.8,3.9,3.7,36.4,0.104,1,12.6
2012,4,CLE,Dion Waiters,Syracuse University,7,0.412,0.347,0.692,28.4,13.2,2.7,2.8,8.7,0.036,-2.5,-1.6
2012,5,SAC,Thomas Robinson,University of Kansas,5,0.47,0,0.505,13.4,4.9,4.8,0.6,4.6,0.053,-3.2,-1.3
2012,6,POR,Damian Lillard,Weber State University,7,0.434,0.368,0.889,36.3,23.5,4.2,6.3,70.3,0.169,4,29.9
2012,7,GSW,Harrison Barnes,University of North Carolina,7,0.446,0.374,0.795,30.7,13.6,4.9,1.5,29.7,0.086,-1.4,2.6
2012,8,TOR,Terrence Ross,University of Washington,7,0.423,0.374,0.819,24.3,10.5,2.8,1.1,19.2,0.077,-0.8,3.5
2012,9,DET,Andre Drummond,University of Connecticut,7,0.543,0.147,0.448,30.8,14.1,13.7,1.2,56.4,0.162,1.8,15.9
2012,10,NOH,Austin Rivers,Duke University,7,0.417,0.347,0.637,24.6,9.2,2,2.4,9.1,0.036,-2.8,-2.3
2012,11,POR,Meyers Leonard,University of Illinois at Urbana-Champaign,7,0.479,0.385,0.828,15.5,5.6,3.7,0.9,13.4,0.106,-1.4,0.9
2012,12,HOU,Jeremy Lamb,University of Connecticut,7,0.443,0.339,0.853,20.5,10.2,3.7,1.5,20.8,0.112,-0.5,3.4
2012,13,PHO,Kendall Marshall,University of North Carolina,4,0.399,0.37,0.611,19.3,5,1.6,4.9,1,0.015,-5.6,-2.8
2012,14,MIL,John Henson,University of North Carolina,7,0.539,0.273,0.572,20.1,7.8,5.4,1.1,19.3,0.114,0.5,5.1
2012,15,PHI,Maurice Harkless,St. John's University,7,0.476,0.323,0.614,23.1,7.3,3.7,0.9,19.2,0.084,0.2,6.2
2012,16,HOU,Royce White,Iowa State University,1,0,,,3,0,0,0,0,-0.121,-10.4,0
2012,17,DAL,Tyler Zeller,University of North Carolina,7,0.509,0.286,0.764,17.6,7,4.4,0.9,17.1,0.113,-1.6,0.8
2012,18,HOU,Terrence Jones,University of Kentucky,6,0.501,0.297,0.621,23.8,10.4,5.7,1,14.7,0.127,0.1,3
2012,19,ORL,Andrew Nicholson,St. Bonaventure University,5,0.467,0.321,0.773,14.3,6,3,0.4,3.8,0.045,-5.3,-3.4
2012,20,DEN,Evan Fournier,,7,0.446,0.371,0.805,28,13.5,2.8,2.5,19.4,0.073,-1,3.1
2012,21,BOS,Jared Sullinger,Ohio State University,5,0.436,0.272,0.723,24.3,10.8,7.5,1.8,15.3,0.113,0.5,4.1
2012,22,BOS,Fab Melo,Syracuse University,1,0.5,,0.25,6,1.2,0.5,0,0,0.021,-5.8,0
2012,23,ATL,John Jenkins,Vanderbilt University,6,0.441,0.367,0.847,12.8,5,1.5,0.8,3,0.065,-3.8,-1
